,0,1,2,3,4,5,6,7,8,9,10
43,1.0,0.9655172413793104,0.9333333333333333,1.0,0.9523809523809523,1.0,0.875,1.0,1.0,1.0,0.9787234042553191
44,0.9333333333333333,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,1.0,0.9411764705882353,0.9777777777777777,0.9
45,1.0,0.9722222222222222,0.9583333333333334,0.95,1.0,0.9814814814814815,0.9411764705882353,0.9736842105263158,1.0,0.8888888888888888,1.0
46,0.9705882352941176,0.9836065573770492,1.0,1.0,0.8333333333333334,1.0,0.9473684210526315,0.9285714285714286,1.0,0.95,0.9375
47,1.0,0.9743589743589743,0.5,1.0,0.9833333333333333,0.9,1.0,0.967741935483871,1.0,0.9583333333333334,0.9473684210526315
48,1.0,0.9761904761904762,0.9523809523809523,0.9696969696969697,0.75,0.9411764705882353,0.0,0.0,0.9565217391304348,0.9696969696969697,1.0
49,1.0,1.0,0.98,0.0,1.0,0.0,1.0,0.95,0.8888888888888888,1.0,1.0
50,1.0,0.9230769230769231,0.9230769230769231,1.0,0.9666666666666667,1.0,0.6666666666666666,1.0,0.9767441860465116,0.5,1.0
51,0.75,1.0,1.0,1.0,0.9629629629629629,1.0,0.9473684210526315,1.0,0.5,0.9473684210526315,0.9795918367346939
52,1.0,0.95,0.9655172413793104,0.9821428571428571,0.9230769230769231,1.0,1.0,1.0,0.8333333333333334,0.875,0.0
53,1.0,0.8333333333333334,0.75,0.5,1.0,0.975609756097561,0.96875,1.0,0.9375,0.5,0.9583333333333334
54,1.0,1.0,0.0,0.9714285714285714,1.0,0.9,0.8571428571428571,0.9666666666666667,0.6666666666666666,0.9642857142857143,1.0
55,1.0,0.9833333333333333,0.9523809523809523,1.0,1.0,0.9696969696969697,0.9523809523809523,0.9375,1.0,1.0,0.967741935483871
56,0.875,1.0,0.975609756097561,1.0,0.9666666666666667,0.0,0.9782608695652174,0.0,1.0,0.9090909090909091,1.0
57,0.8,1.0,0.9,1.0,1.0,0.9655172413793104,0.8888888888888888,0.9333333333333333,1.0,1.0,0.95
58,0.6666666666666666,1.0,0.5,1.0,0.96,1.0,1.0,1.0,0.9743589743589743,0.8,0.9565217391304348
59,1.0,1.0,0.9333333333333333,1.0,0.9642857142857143,1.0,0.5,0.9772727272727273,1.0,0.9523809523809523,0.8
60,1.0,0.875,1.0,1.0,1.0,0.9,0.9565217391304348,1.0,0.9230769230769231,1.0,1.0
61,0.9444444444444444,1.0,0.9696969696969697,1.0,1.0,0.9787234042553191,0.6666666666666666,0.9772727272727273,0.9090909090909091,1.0,0.0
62,1.0,0.9090909090909091,0.9642857142857143,1.0,0.9,0.8333333333333334,0.9696969696969697,0.75,0.9743589743589743,0.9285714285714286,0.9411764705882353
63,1.0,1.0,0.0,1.0,0.9473684210526315,1.0,0.9642857142857143,0.9772727272727273,0.9285714285714286,0.9230769230769231,0.9795918367346939
64,1.0,0.9615384615384616,1.0,0.5,1.0,0.75,0.9545454545454546,1.0,0.9807692307692307,0.6666666666666666,0.9807692307692307
65,1.0,1.0,0.5,1.0,1.0,0.9803921568627451,0.9,0.6666666666666666,0.96875,1.0,1.0
66,0.9333333333333333,0.95,0.9795918367346939,0.75,1.0,1.0,1.0,0.9629629629629629,0.9375,1.0,0.75
67,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9285714285714286,1.0,0.9629629629629629
68,1.0,0.5,0.8333333333333334,0.9523809523809523,0.9333333333333333,1.0,1.0,0.9666666666666667,0.0,0.9629629629629629,1.0
69,0.9545454545454546,1.0,0.9230769230769231,0.9830508474576272,0.9333333333333333,0.9523809523809523,1.0,0.9714285714285714,0.9811320754716981,0.8888888888888888,0.9818181818181818
70,1.0,1.0,1.0,0.9473684210526315,0.9629629629629629,0.9722222222222222,0.8333333333333334,0.9,1.0,1.0,0.9090909090909091
71,1.0,0.0,1.0,0.9230769230769231,1.0,0.9411764705882353,1.0,1.0,0.8,0.8333333333333334,1.0
72,0.9642857142857143,1.0,0.9375,0.9795918367346939,0.9772727272727273,0.9565217391304348,0.9696969696969697,1.0,0.9565217391304348,0.5,0.8
73,0.9714285714285714,1.0,0.5,0.9565217391304348,1.0,1.0,0.75,0.8571428571428571,0.0,0.9772727272727273,0.9761904761904762
74,0.75,1.0,0.9523809523809523,0.9583333333333334,0.875,0.875,0.9565217391304348,0.875,0.875,0.6666666666666666,0.967741935483871
75,1.0,0.9722222222222222,1.0,1.0,1.0,0.0,0.975,0.9230769230769231,0.9230769230769231,0.9565217391304348,0.8
76,0.95,0.9166666666666666,1.0,1.0,1.0,0.8888888888888888,1.0,0.9565217391304348,1.0,0.9333333333333333,0.5
77,1.0,1.0,1.0,0.9743589743589743,0.9230769230769231,1.0,1.0,0.9787234042553191,1.0,0.0,0.9230769230769231
78,1.0,1.0,1.0,0.0,0.9821428571428571,0.8333333333333334,1.0,1.0,0.8571428571428571,1.0,0.9230769230769231
79,0.75,0.9166666666666666,1.0,1.0,0.75,0.9230769230769231,1.0,1.0,0.9743589743589743,1.0,0.9565217391304348
80,1.0,0.9787234042553191,1.0,0.8,0.5,0.9642857142857143,0.9629629629629629,0.9705882352941176,0.9629629629629629,0.9,1.0
81,0.9767441860465116,1.0,0.9583333333333334,0.9583333333333334,0.9705882352941176,0.9523809523809523,1.0,0.9444444444444444,0.9285714285714286,0.8333333333333334,0.9375
82,1.0,1.0,1.0,1.0,1.0,0.9833333333333333,0.5,1.0,1.0,0.9761904761904762,1.0
83,1.0,1.0,0.8333333333333334,0.96875,1.0,1.0,0.875,0.975,1.0,0.9230769230769231,0.5
84,1.0,0.875,0.98,1.0,0.0,1.0,0.0,1.0,0.9,0.9782608695652174,0.95
85,0.96875,1.0,0.96,1.0,0.8571428571428571,1.0,0.6666666666666666,0.9285714285714286,1.0,0.0,0.9767441860465116
86,0.9705882352941176,1.0,0.8,0.9,0.8333333333333334,0.9473684210526315,0.9411764705882353,1.0,0.9714285714285714,0.9666666666666667,0.975
87,0.0,0.9473684210526315,1.0,0.9655172413793104,0.9375,0.9444444444444444,0.9583333333333334,0.8888888888888888,1.0,0.9583333333333334,1.0
88,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,0.96,0.9333333333333333,0.9090909090909091,0.972972972972973,0.9333333333333333
89,1.0,1.0,0.9523809523809523,0.9285714285714286,0.9583333333333334,0.975609756097561,1.0,0.9333333333333333,0.6666666666666666,1.0,0.9230769230769231
90,1.0,0.6666666666666666,0.9772727272727273,0.972972972972973,1.0,1.0,0.9333333333333333,1.0,1.0,0.875,1.0
91,0.96,0.9795918367346939,0.96875,1.0,0.9642857142857143,0.9565217391304348,0.8571428571428571,1.0,0.9629629629629629,0.5,0.9545454545454546
92,1.0,1.0,0.975609756097561,0.975609756097561,0.9791666666666666,1.0,1.0,0.9782608695652174,0.6666666666666666,0.5,0.8
93,1.0,0.9523809523809523,1.0,1.0,1.0,0.9615384615384616,1.0,1.0,0.972972972972973,0.9772727272727273,0.975
94,0.9795918367346939,0.9666666666666667,1.0,0.96875,0.9803921568627451,1.0,1.0,1.0,0.9666666666666667,0.9444444444444444,0.9285714285714286
95,1.0,0.9714285714285714,0.9777777777777777,0.96875,1.0,0.0,0.0,0.9230769230769231,0.6666666666666666,0.875,0.8571428571428571
96,0.9583333333333334,0.9473684210526315,1.0,0.0,0.9,0.9444444444444444,0.8888888888888888,1.0,0.9411764705882353,0.0,0.8
97,1.0,1.0,0.9090909090909091,0.6666666666666666,0.9523809523809523,0.96875,1.0,0.9565217391304348,1.0,1.0,0.967741935483871
98,1.0,1.0,0.8,1.0,1.0,0.9642857142857143,0.8888888888888888,0.96,0.8571428571428571,0.9411764705882353,1.0
99,1.0,1.0,0.8,0.9629629629629629,1.0,1.0,0.9375,1.0,1.0,1.0,1.0
100,1.0,0.8888888888888888,0.9285714285714286,0.9836065573770492,1.0,0.9473684210526315,0.9615384615384616,1.0,1.0,0.8571428571428571,0.9807692307692307
